province_code,district_code,ward_code,province_name,district_name,ward_name,zalo_link
1,273,9826,Thành phố Hà Nội,Huyện Đan Phượng,Xã Đồng Tháp,
1,273,9829,Thành phố Hà Nội,Huyện Đan Phượng,Xã Song Phượng,
1,274,9832,Thành phố Hà Nội,Huyện Hoài Đức,Thị trấn Trạm Trôi,
1,274,9835,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đức Thượng,
1,274,9838,Thành phố Hà Nội,Huyện Hoài Đức,Xã Minh Khai,
1,274,9841,Thành phố Hà Nội,Huyện Hoài Đức,Xã Dương Liễu,
1,274,9844,Thành phố Hà Nội,Huyện Hoài Đức,Xã Di Trạch,
1,274,9847,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đức Giang,
1,274,9850,Thành phố Hà Nội,Huyện Hoài Đức,Xã Cát Quế,
1,274,9853,Thành phố Hà Nội,Huyện Hoài Đức,Xã Kim Chung,
1,274,9856,Thành phố Hà Nội,Huyện Hoài Đức,Xã Yên Sở,
1,274,9859,Thành phố Hà Nội,Huyện Hoài Đức,Xã Sơn Đồng,
1,274,9862,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Canh,
1,274,9865,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đắc Sở,
1,274,9868,Thành phố Hà Nội,Huyện Hoài Đức,Xã Lại Yên,
1,274,9871,Thành phố Hà Nội,Huyện Hoài Đức,Xã Tiền Yên,
1,274,9874,Thành phố Hà Nội,Huyện Hoài Đức,Xã Song Phương,
1,274,9877,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Khánh,
1,274,9880,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Thượng,
1,274,9883,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Côn,
1,274,9889,Thành phố Hà Nội,Huyện Hoài Đức,Xã La Phù,
1,274,9892,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đông La,
1,275,4939,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đông Xuân,
1,275,9895,Thành phố Hà Nội,Huyện Quốc Oai,Thị trấn Quốc Oai,
1,275,9898,Thành phố Hà Nội,Huyện Quốc Oai,Xã Sài Sơn,
1,275,9904,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phượng Sơn,
1,275,9907,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Liệp,
1,275,9910,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Mỹ,
1,275,9916,Thành phố Hà Nội,Huyện Quốc Oai,Xã Thạch Thán,
1,275,9919,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đồng Quang,
1,275,9922,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phú Cát,
1,275,9925,Thành phố Hà Nội,Huyện Quốc Oai,Xã Tuyết Nghĩa,
1,275,9928,Thành phố Hà Nội,Huyện Quốc Oai,Xã Liệp Nghĩa,
1,275,9931,Thành phố Hà Nội,Huyện Quốc Oai,Xã Cộng Hòa,
1,275,9934,Thành phố Hà Nội,Huyện Quốc Oai,Xã Hưng Đạo,
1,275,9940,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phú Mãn,
1,275,9943,Thành phố Hà Nội,Huyện Quốc Oai,Xã Cấn Hữu,
1,275,9949,Thành phố Hà Nội,Huyện Quốc Oai,Xã Hòa Thạch,
1,275,9952,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đông Yên,
1,276,4927,Thành phố Hà Nội,Huyện Thạch Thất,Xã Yên Trung,
1,276,4930,Thành phố Hà Nội,Huyện Thạch Thất,Xã Yên Bình,
1,276,4936,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tiến Xuân,
1,276,9955,Thành phố Hà Nội,Huyện Thạch Thất,Thị trấn Liên Quan,
1,276,9958,Thành phố Hà Nội,Huyện Thạch Thất,Xã Đại Đồng,
1,276,9961,Thành phố Hà Nội,Huyện Thạch Thất,Xã Cẩm Yên,
1,276,9964,Thành phố Hà Nội,Huyện Thạch Thất,Xã Lại Thượng,
1,276,9967,Thành phố Hà Nội,Huyện Thạch Thất,Xã Phú Kim,
1,276,9970,Thành phố Hà Nội,Huyện Thạch Thất,Xã Hương Ngải,
1,276,9973,Thành phố Hà Nội,Huyện Thạch Thất,Xã Lam Sơn,
1,276,9976,Thành phố Hà Nội,Huyện Thạch Thất,Xã Kim Quan,
1,276,9982,Thành phố Hà Nội,Huyện Thạch Thất,Xã Bình Yên,
1,276,9988,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Hoà,
1,276,9991,Thành phố Hà Nội,Huyện Thạch Thất,Xã Cần Kiệm,
1,276,9997,Thành phố Hà Nội,Huyện Thạch Thất,Xã Phùng Xá,
1,276,10000,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tân Xã,
1,276,10003,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Xá,
1,276,10006,Thành phố Hà Nội,Huyện Thạch Thất,Xã Quang Trung,
1,276,10009,Thành phố Hà Nội,Huyện Thạch Thất,Xã Hạ Bằng,
1,276,10012,Thành phố Hà Nội,Huyện Thạch Thất,Xã Đồng Trúc,
1,277,10015,Thành phố Hà Nội,Huyện Chương Mỹ,Thị trấn Chúc Sơn,
1,277,10018,Thành phố Hà Nội,Huyện Chương Mỹ,Thị trấn Xuân Mai,
1,277,10021,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Phụng Châu,
1,277,10024,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tiên Phương,
1,277,10027,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đông Sơn,
1,277,10030,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đông Phương Yên,
1,277,10033,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Phú Nghĩa,
1,277,10039,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trường Yên,
1,277,10042,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Ngọc Hòa,
1,277,10045,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thủy Xuân Tiên,
1,277,10048,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thanh Bình,
1,277,10051,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trung Hòa,
1,277,10054,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đại Yên,
1,277,10057,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thụy Hương,
1,277,10060,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tốt Động,
1,277,10063,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Lam Điền,
1,277,10066,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,
1,277,10069,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Nam Phương Tiến,
1,277,10072,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hợp Đồng,
1,277,10075,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Văn Thụ,
1,277,10078,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Diệu,
1,277,10081,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hữu Văn,
1,277,10084,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Quảng Bị,
1,277,10087,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Mỹ Lương,
1,277,10090,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thượng Vực,
1,277,10096,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hồng Phú,
1,277,10099,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trần Phú,
1,277,10102,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Văn Võ,
1,277,10105,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đồng Lạc,
1,277,10108,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hòa Phú,
1,278,10114,Thành phố Hà Nội,Huyện Thanh Oai,Thị trấn Kim Bài,
1,278,10120,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cự Khê,
1,278,10126,Thành phố Hà Nội,Huyện Thanh Oai,Xã Bích Hòa,
1,278,10129,Thành phố Hà Nội,Huyện Thanh Oai,Xã Mỹ Hưng,
1,278,10132,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cao Viên,
1,278,10135,Thành phố Hà Nội,Huyện Thanh Oai,Xã Bình Minh,
1,278,10138,Thành phố Hà Nội,Huyện Thanh Oai,Xã Tam Hưng,
1,278,10141,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Cao,
1,278,10144,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Thùy,
1,278,10147,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Mai,
1,278,10150,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Văn,
1,278,10153,Thành phố Hà Nội,Huyện Thanh Oai,Xã Đỗ Động,
1,278,10156,Thành phố Hà Nội,Huyện Thanh Oai,Xã Kim An,
1,278,10159,Thành phố Hà Nội,Huyện Thanh Oai,Xã Kim Thư,
1,278,10162,Thành phố Hà Nội,Huyện Thanh Oai,Xã Phương Trung,
1,278,10165,Thành phố Hà Nội,Huyện Thanh Oai,Xã Tân Ước,
1,278,10168,Thành phố Hà Nội,Huyện Thanh Oai,Xã Dân Hòa,
1,278,10171,Thành phố Hà Nội,Huyện Thanh Oai,Xã Liên Châu,
1,278,10174,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cao Xuân Dương,
1,278,10180,Thành phố Hà Nội,Huyện Thanh Oai,Xã Hồng Dương,
1,279,10183,Thành phố Hà Nội,Huyện Thường Tín,Thị trấn Thường Tín,
1,279,10186,Thành phố Hà Nội,Huyện Thường Tín,Xã Ninh Sở,
1,279,10189,Thành phố Hà Nội,Huyện Thường Tín,Xã Nhị Khê,
1,279,10192,Thành phố Hà Nội,Huyện Thường Tín,Xã Duyên Thái,
1,279,10195,Thành phố Hà Nội,Huyện Thường Tín,Xã Khánh Hà,
1,279,10198,Thành phố Hà Nội,Huyện Thường Tín,Xã Hòa Bình,
1,279,10201,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Bình,
1,279,10204,Thành phố Hà Nội,Huyện Thường Tín,Xã Hiền Giang,
1,279,10207,Thành phố Hà Nội,Huyện Thường Tín,Xã Hồng Vân,
1,279,10210,Thành phố Hà Nội,Huyện Thường Tín,Xã Vân Tảo,
1,279,10213,Thành phố Hà Nội,Huyện Thường Tín,Xã Liên Phương,
1,279,10216,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Phú,
1,279,10219,Thành phố Hà Nội,Huyện Thường Tín,Xã Tự Nhiên,
1,279,10222,Thành phố Hà Nội,Huyện Thường Tín,Xã Tiền Phong,
1,279,10225,Thành phố Hà Nội,Huyện Thường Tín,Xã Hà Hồi,
1,279,10231,Thành phố Hà Nội,Huyện Thường Tín,Xã Nguyễn Trãi,
1,279,10234,Thành phố Hà Nội,Huyện Thường Tín,Xã Quất Động,
1,279,10237,Thành phố Hà Nội,Huyện Thường Tín,Xã Chương Dương,
1,279,10240,Thành phố Hà Nội,Huyện Thường Tín,Xã Tân Minh,
1,279,10243,Thành phố Hà Nội,Huyện Thường Tín,Xã Lê Lợi,
1,279,10246,Thành phố Hà Nội,Huyện Thường Tín,Xã Thắng Lợi,
1,279,10249,Thành phố Hà Nội,Huyện Thường Tín,Xã Dũng Tiến,
1,279,10255,Thành phố Hà Nội,Huyện Thường Tín,Xã Nghiêm Xuyên,
1,279,10258,Thành phố Hà Nội,Huyện Thường Tín,Xã Tô Hiệu,
1,279,10261,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Tự,
1,279,10264,Thành phố Hà Nội,Huyện Thường Tín,Xã Vạn Nhất,
1,279,10267,Thành phố Hà Nội,Huyện Thường Tín,Xã Minh Cường,
1,280,10270,Thành phố Hà Nội,Huyện Phú Xuyên,Thị trấn Phú Minh,
1,280,10273,Thành phố Hà Nội,Huyện Phú Xuyên,Thị trấn Phú Xuyên,
1,280,10276,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hồng Minh,
1,280,10279,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phượng Dực,
1,280,10282,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Nam Tiến,
1,280,10291,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Văn Hoàng,
1,280,10294,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phú Túc,
1,280,10300,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hồng Thái,
1,280,10303,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hoàng Long,
1,280,10312,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Nam Phong,
1,280,10315,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Tân Dân,
1,280,10318,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Quang Hà,
1,280,10321,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Chuyên Mỹ,
1,280,10324,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Khai Thái,
1,280,10327,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phúc Tiến,
1,280,10330,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Vân Từ,
1,280,10333,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Tri Thủy,
1,280,10336,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Đại Xuyên,
1,280,10339,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phú Yên,
1,280,10342,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Bạch Hạ,
1,280,10345,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Quang Lãng,
1,280,10348,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Châu Can,
1,280,10351,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Minh Tân,
1,281,10354,Thành phố Hà Nội,Huyện Ứng Hòa,Thị trấn Vân Đình,
1,281,10363,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Hoa Viên,
1,281,10366,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Quảng Phú Cầu,
1,281,10369,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Trường Thịnh,
1,281,10375,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Liên Bạt,
1,281,10378,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Cao Sơn Tiến,
1,281,10384,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Phương Tú,
1,281,10387,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Trung Tú,
1,281,10390,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Đồng Tân,
1,281,10393,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Tảo Dương Văn,
1,281,10396,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Thái Hòa,
1,281,10399,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Minh Đức,
1,281,10402,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Trầm Lộng,
1,281,10411,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Kim Đường,
1,281,10417,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Hòa Phú,
1,281,10423,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Đại Hùng,
1,281,10426,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Đông Lỗ,
1,281,10429,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Phù Lưu,
1,281,10432,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Đại Cường,
1,281,10435,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Bình Lưu Quang,
1,282,10441,Thành phố Hà Nội,Huyện Mỹ Đức,Thị trấn Đại Nghĩa,
1,282,10444,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Đồng Tâm,
1,282,10447,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Thượng Lâm,
1,282,10450,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Tuy Lai,
1,282,10453,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Phúc Lâm,
1,282,10459,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Mỹ Xuyên,
1,282,10462,Thành phố Hà Nội,Huyện Mỹ Đức,Xã An Mỹ,
1,282,10465,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Hồng Sơn,
1,282,10468,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Lê Thanh,
1,282,10471,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Xuy Xá,
1,282,10474,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Phùng Xá,
1,282,10477,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Phù Lưu Tế,
1,282,10480,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Đại Hưng,
1,282,10483,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Vạn Tín,
1,282,10489,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Hương Sơn,
1,282,10492,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Hùng Tiến,
1,282,10495,Thành phố Hà Nội,Huyện Mỹ Đức,Xã An Tiến,
1,282,10498,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Hợp Tiến,
1,282,10501,Thành phố Hà Nội,Huyện Mỹ Đức,Xã Hợp Thanh,
1,282,10504,Thành phố Hà Nội,Huyện Mỹ Đức,Xã An Phú,
2,24,688,Tỉnh Hà Giang,Thành phố Hà Giang,Phường Quang Trung,
2,24,691,Tỉnh Hà Giang,Thành phố Hà Giang,Phường Trần Phú,
2,24,692,Tỉnh Hà Giang,Thành phố Hà Giang,Phường Ngọc Hà,
2,24,694,Tỉnh Hà Giang,Thành phố Hà Giang,Phường Nguyễn Trãi,
2,24,697,Tỉnh Hà Giang,Thành phố Hà Giang,Phường Minh Khai,
2,24,700,Tỉnh Hà Giang,Thành phố Hà Giang,Xã Ngọc Đường,
2,24,946,Tỉnh Hà Giang,Thành phố Hà Giang,Xã Phương Độ,
2,24,949,Tỉnh Hà Giang,Thành phố Hà Giang,Xã Phương Thiện,
2,26,712,Tỉnh Hà Giang,Huyện Đồng Văn,Thị trấn Phó Bảng,
2,26,715,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Lũng Cú,
2,26,718,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Má Lé,
2,26,721,Tỉnh Hà Giang,Huyện Đồng Văn,Thị trấn Đồng Văn,
2,26,724,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Lũng Táo,
2,26,727,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Phố Là,
2,26,730,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Thài Phìn Tủng,
2,26,733,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Sủng Là,
2,26,736,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Xà Phìn,
2,26,739,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Tả Phìn,
2,26,742,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Tả Lủng,
2,26,745,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Phố Cáo,
2,26,748,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Sính Lủng,
2,26,751,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Sảng Tủng,
2,26,754,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Lũng Thầu,
2,26,757,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Hố Quáng Phìn,
2,26,760,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Vần Chải,
2,26,763,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Lũng Phìn,
2,26,766,Tỉnh Hà Giang,Huyện Đồng Văn,Xã Sủng Trái,
2,27,769,Tỉnh Hà Giang,Huyện Mèo Vạc,Thị trấn Mèo Vạc,
2,27,772,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Thượng Phùng,
2,27,775,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Pải Lủng,
2,27,778,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Xín Cái,
2,27,781,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Pả Vi,
2,27,784,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Giàng Chu Phìn,
2,27,787,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Sủng Trà,
2,27,790,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Sủng Máng,
2,27,793,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Sơn Vĩ,
2,27,796,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Tả Lủng,
2,27,799,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Cán Chu Phìn,
2,27,802,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Lũng Pù,
2,27,805,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Lũng Chinh,
2,27,808,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Tát Ngà,
2,27,811,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Nậm Ban,
2,27,814,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Khâu Vai,
2,27,815,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Niêm Tòng,
2,27,817,Tỉnh Hà Giang,Huyện Mèo Vạc,Xã Niêm Sơn,
2,28,820,Tỉnh Hà Giang,Huyện Yên Minh,Thị trấn Yên Minh,
2,28,823,Tỉnh Hà Giang,Huyện Yên Minh,Xã Thắng Mố,
2,28,826,Tỉnh Hà Giang,Huyện Yên Minh,Xã Phú Lũng,
2,28,829,Tỉnh Hà Giang,Huyện Yên Minh,Xã Sủng Tráng,
2,28,832,Tỉnh Hà Giang,Huyện Yên Minh,Xã Bạch Đích,
2,28,835,Tỉnh Hà Giang,Huyện Yên Minh,Xã Na Khê,
2,28,838,Tỉnh Hà Giang,Huyện Yên Minh,Xã Sủng Thài,
2,28,841,Tỉnh Hà Giang,Huyện Yên Minh,Xã Hữu Vinh,
2,28,844,Tỉnh Hà Giang,Huyện Yên Minh,Xã Lao Và Chải,
2,28,847,Tỉnh Hà Giang,Huyện Yên Minh,Xã Mậu Duệ,
2,28,850,Tỉnh Hà Giang,Huyện Yên Minh,Xã Đông Minh,
2,28,853,Tỉnh Hà Giang,Huyện Yên Minh,Xã Mậu Long,
2,28,856,Tỉnh Hà Giang,Huyện Yên Minh,Xã Ngam La,
2,28,859,Tỉnh Hà Giang,Huyện Yên Minh,Xã Ngọc Long,
2,28,862,Tỉnh Hà Giang,Huyện Yên Minh,Xã Đường Thượng,
2,28,865,Tỉnh Hà Giang,Huyện Yên Minh,Xã Lũng Hồ,
2,28,868,Tỉnh Hà Giang,Huyện Yên Minh,Xã Du Tiến,
2,28,871,Tỉnh Hà Giang,Huyện Yên Minh,Xã Du Già,
2,29,874,Tỉnh Hà Giang,Huyện Quản Bạ,Thị trấn Tam Sơn,
2,29,877,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Bát Đại Sơn,
2,29,880,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Nghĩa Thuận,
2,29,883,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Cán Tỷ,
2,29,886,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Cao Mã Pờ,
2,29,889,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Thanh Vân,
2,29,892,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Tùng Vài,
2,29,895,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Đông Hà,
2,29,898,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Quản Bạ,
2,29,901,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Lùng Tám,
2,29,904,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Quyết Tiến,
2,29,907,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Tả Ván,
2,29,910,Tỉnh Hà Giang,Huyện Quản Bạ,Xã Thái An,
2,30,703,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Kim Thạch,
2,30,706,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Phú Linh,
2,30,709,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Kim Linh,
2,30,913,Tỉnh Hà Giang,Huyện Vị Xuyên,Thị trấn Vị Xuyên,
2,30,916,Tỉnh Hà Giang,Huyện Vị Xuyên,Thị trấn Nông Trường Việt Lâm,
2,30,919,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Minh Tân,
2,30,922,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Thuận Hoà,
2,30,925,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Tùng Bá,
2,30,928,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Thanh Thủy,
2,30,931,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Thanh Đức,
2,30,934,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Phong Quang,
2,30,937,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Xín Chải,
2,30,940,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Phương Tiến,
2,30,943,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Lao Chải,
2,30,952,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Cao Bồ,
2,30,955,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Đạo Đức,
2,30,958,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Thượng Sơn,
2,30,961,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Linh Hồ,
2,30,964,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Quảng Ngần,
2,30,967,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Việt Lâm,
2,30,970,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Ngọc Linh,
2,30,973,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Ngọc Minh,
2,30,976,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Bạch Ngọc,
2,30,979,Tỉnh Hà Giang,Huyện Vị Xuyên,Xã Trung Thành,
2,31,982,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Minh Sơn,
2,31,985,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Giáp Trung,
2,31,988,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Yên Định,
2,31,991,Tỉnh Hà Giang,Huyện Bắc Mê,Thị trấn Yên Phú,
2,31,994,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Minh Ngọc,
2,31,997,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Yên Phong,
2,31,1000,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Lạc Nông,
2,31,1003,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Phú Nam,
2,31,1006,Tỉnh Hà Giang,Huyện Bắc Mê,Xã Yên Cường,
